u_1,u_2,u_3,u_4,u_5,u_6,y_1,y_2,y_3,y_4,y_5,y_6
2.05618921884035,-3.9243067030576,-10.4611012966685,0.422077008752542,-0.725407921686587,1.06854589675396,29.6076500495413,11.9674890275065,-41.1202536463847,-24.0436007677423,24.0126277796247,81.430217119818
1.7770087194335,-3.83695579018214,-10.0832807205894,0.431602248304587,-0.796153089126179,0.96011616105779,31.4796673664015,12.2724989990162,-42.1334570886143,-22.5060903380198,25.6255373535113,83.0104979506148
1.51912039641994,-3.79045949898213,-9.76146321018459,0.411213383455771,-0.856665271984067,0.83338272351649,33.2012290185504,12.5435736181899,-42.9578387832743,-20.8963749967137,27.1547907518029,84.3258265465057
1.29053123256118,-3.85040269943671,-9.5634462237764,0.38574673645242,-0.90772094270064,0.705758944989111,34.7662458741305,12.7797706687519,-43.5831611552912,-19.2286801949792,28.5937931548811,85.3649606008863
1.08743329233584,-3.97131635676553,-9.29634140520791,0.392290089204127,-0.96688393697599,0.545338476529346,36.170118353391,12.9805230774798,-44.0012791484659,-17.5168375384924,29.9364891513242,86.1170414589603
0.880322983730476,-3.9776200079463,-8.64682420972525,0.424067421833389,-1.04465150315442,0.257185324232873,37.4091591233789,13.1418364394121,-44.2073405192568,-15.7741514245362,31.1772645080514,86.5720250226871
0.611957493050305,-3.84956751636407,-7.6378393429383,0.44138982996956,-1.12696215754287,-0.194925602245475,38.4802236574304,13.2576338703293,-44.1984107598449,-14.0135087766205,32.3110575956817,86.7223932871832
0.282698799599091,-3.95307122295417,-6.72827428850151,0.429888730715332,-1.19152788409896,-0.6788827570437,39.3809989903534,13.3264081326496,-43.9714064995031,-12.2474258891989,33.3335400916758,86.5648774032348
0.0240722153940642,-4.70062070648406,-6.29424796063483,0.418437268285063,-1.24254962653982,-1.01236105434768,40.1106149731198,13.3527988242969,-43.5239292251892,-10.487864451801,34.241128737597,86.0996052102602
-0.0619211509120872,-5.92881305661938,-6.25109527035752,0.438380967811109,-1.31375102335948,-1.16683138564407,40.6699030429579,13.3403977259514,-42.8567346459774,-8.74600155154874,35.0308356369588,85.3269145733413
-0.199019147824331,-6.95889128574324,-6.28885385115225,0.482227042890489,-1.41836720873267,-1.25631094675875,41.0608341509848,13.2861398546966,-41.9738855691669,-7.03215106069707,35.700160742614,84.2458632818929
-0.830736546070329,-7.39439450137829,-6.24764846879143,0.514096390963034,-1.50641631463446,-1.37122412170324,41.2854375465861,13.1844470450323,-40.880840239585,-5.35584982601497,36.2472124026355,82.8562792119628
-2.00201160045589,-7.46589366785599,-6.15743463324019,0.516739595396408,-1.51792554257992,-1.50247293353778,41.3455620603572,13.035288692838,-39.583586215087,-3.72594703733444,36.6710113419819,81.1613964730546
-3.10590542050121,-7.56047951115963,-6.08813224690056,0.510320963107821,-1.50694809071631,-1.60581301611796,41.2443700330033,12.8446369827131,-38.0894666777764,-2.15054140939461,36.9716405449506,79.1681241665115
-3.58459412955203,-7.77814765034699,-6.08172882362632,0.525109926491128,-1.64404928137821,-1.67472611617881,40.9877698588716,12.6174519105254,-36.4080499012291,-0.636838728359909,37.1498783821198,76.885417780235
-3.5751452399361,-8.0122607095872,-6.14362607297049,0.565432182637218,-2.0034854196081,-1.73429402048827,40.5835481896899,12.3543769016109,-34.5510246418314,0.808957824341977,37.2066897710501,74.3231079557415
-3.54408075131948,-8.19570364022911,-6.23919776299538,0.604350097770365,-2.4081258454689,-1.80080150357879,40.0393731893354,12.055249115985,-32.5315771323668,2.18163817620453,37.1435556949957,71.4921660835622
-3.65445295925254,-8.34624807477803,-6.32556180477277,0.617520440257258,-2.62336138007479,-1.8709401900047,39.3623449247502,11.722886474168,-30.3640369513884,3.4768407474437,36.9634441069275,68.4053534220413
-3.75339772339964,-8.48724444405795,-6.3999688935956,0.612306675850437,-2.63297612436102,-1.93656697214726,38.560046912178,11.3622968742136,-28.0638664128067,4.69097885954008,36.6707015606172,65.0772222626551
-3.73362429881771,-8.61697387926052,-6.49994863919471,0.610315752161608,-2.5914669964854,-1.99236885448422,37.6414284194107,10.9776104683453,-25.6476464879952,5.82136217609139,36.2698090637706,61.5236846427301
-3.66135440039926,-8.73861928852072,-6.65356728797611,0.615635634641198,-2.59837294303998,-2.03495922040003,36.6167093258781,10.571222380539,-23.1329606175438,6.86627548118609,35.7649053038688,57.7617934594028
-3.61805121883508,-8.86853893063295,-6.84164669270425,0.616908631150881,-2.63083006520184,-2.06735971147572,35.4965983775805,10.1455557339619,-20.5383319360385,7.82485622525708,35.1604710178527,53.8097816284574
-3.58734368531044,-9.00897030239678,-7.01332427036413,0.610479027665178,-2.64262061043114,-2.09935267340966,34.2916724143488,9.70450107389079,-17.8831213952629,8.69694322548711,34.46190622069,49.6870285565132
-3.51598656140133,-9.14605519750368,-7.14906733216332,0.610991162340401,-2.63614851560911,-2.13176093364186,33.0124322736789,9.25287169714569,-15.1872188757136,9.48304552151896,33.6753628433472,45.4138761739206
-3.39986990313062,-9.25526795726586,-7.27759862321727,0.637047558941674,-2.63619235400867,-2.14764817454086,31.6698140396082,8.79512739784075,-12.4707872473286,10.1843929694258,32.8073392100872,41.0114419479092
-3.27656774089484,-9.29011330720976,-7.41121034580882,0.688044842307403,-2.64746207666963,-2.13646368275077,30.275563763451,8.33537610856271,-9.75436104817915,10.8029438374012,31.8645800830277,36.5014785214809
-3.16691929726077,-9.22737561226588,-7.52267606172527,0.744443170577888,-2.65597416108858,-2.1208097456244,28.8417280183828,7.87823311795891,-7.05881212720598,11.3412832645069,30.8541912577729,31.9062257193929
-3.05519750736562,-9.11579327973713,-7.61143233739017,0.789579769091148,-2.6506452178718,-2.13029948462538,27.3797256188696,7.42842598764053,-4.40487192565258,11.8025136990112,29.7836520417928,27.248254969849
-2.92117799062156,-9.02838411187581,-7.7278508674274,0.810592574884903,-2.63364113659485,-2.15244934259895,25.9004711494932,6.98974405770363,-1.81271615643021,12.1902347607981,28.6606755467021,22.5503585472899
-2.7686523823966,-8.9729968924106,-7.89903823238595,0.786799990386322,-2.61479350064941,-2.14450076139324,24.4152190182692,6.56543234416479,0.697996760493159,12.5084660556892,27.4930671477389,17.8354278107296
-2.61809915271132,-8.89511087468617,-8.08564558296937,0.724806153369195,-2.60099470021456,-2.09657115609623,22.9355116250062,6.15947623766459,3.10783126352789,12.7614401332108,26.288691416443,13.1262555177629
-2.48021058179611,-8.77415007920515,-8.24050861307408,0.703357574686353,-2.59327945489779,-2.04673925962717,21.4722645226521,5.77662641489102,5.39777264110713,12.9535901712359,25.0554916090883,8.44534905180079
-2.34317246881006,-8.64873317511669,-8.37062307170842,0.798540461125214,-2.58861393094438,-2.02310419095972,20.0355025485863,5.42087196431764,7.5498331397193,13.0899308196579,23.801437538393,3.81480581185777
-2.19274396255993,-8.53683827560017,-8.51854765885058,0.913456873954611,-2.58281488978458,-2.00771589615538,18.6350365711723,5.09458027511132,9.54713390739261,13.1762674900472,22.5344305702268,-0.74381433178334
-2.03673235130349,-8.39789857252474,-8.70273380419232,0.779666715089249,-2.57561440291975,-1.97260728689735,17.2807395096694,4.79960916888962,11.3737685444694,13.2184708048861,21.2622453600715,-5.20961373556021
-1.89342574783163,-8.18005640292119,-8.90374244789959,0.268566925337541,-2.5702231142029,-1.91785183612687,15.981872698739,4.53912478281305,13.0152410152513,13.2213368933562,19.9924821589932,-9.56247137577726
-1.76293483530369,-7.89767512509794,-9.10994900766733,-0.364422844772909,-2.56730018323979,-1.85958023098781,14.7465638789127,4.31751867074989,14.4587569924229,13.188815330907,18.7325089162304,-13.7831764699089
-1.62289320312313,-7.67047334151293,-9.32700732053988,-0.741401008416096,-2.56442898442793,-1.80496607305144,13.5820979215175,4.13750799213883,15.6926918758101,13.1257220659406,17.4894275988798,-17.8535782429723
-1.45198128452736,-7.60741961693268,-9.51031566708017,-0.790545191112459,-2.56077151059257,-1.74945318378474,12.4953924788968,3.99777597673408,16.7061762931359,13.0382307917741,16.270056117628,-21.7566886509802
-1.26217088085128,-7.57197900022616,-9.623387097443,-0.725296021444973,-2.5584042437728,-1.68671574029606,11.4929815451533,3.89601020558687,17.4899446538512,12.932290867977,15.0808785129726,-25.476730897078
-1.09927466824318,-7.18958505709718,-9.85888411259609,-0.714008079225926,-2.55855407919361,-1.6154919104733,10.580619873989,3.83475414158809,18.0373832283306,12.8125300012244,13.9279587795217,-28.9992044457325
-0.985320896169372,-6.30187005815996,-10.5682750119943,-0.744608704087479,-2.55943752296786,-1.53955212329599,9.76295577381472,3.82027563023885,18.3439281784407,12.6828645128609,12.8168904838234,-32.3110088057708
-0.863687495346857,-5.30724543203442,-11.7520116301698,-0.754483986311215,-2.55904994712505,-1.4604884019635,9.0435353003631,3.85497856735046,18.4059148282736,12.5473654347049,11.7528174574116,-35.4005546655002
-0.655071322820173,-4.73464914106918,-12.860645388974,-0.744026233089319,-2.55659396075518,-1.3739913930196,8.42517477558845,3.93448318952327,18.2208921086129,12.4101828366115,10.740447637724,-38.2577674125066
-0.405604608745799,-4.62707853903753,-13.4180800435097,-0.747353273928587,-2.55032484311547,-1.27853563518907,7.91017307753946,4.05370391740371,17.7885003183748,12.2750463036279,9.78400897139436,-40.8740300532862
-0.295457731041152,-4.64767546941108,-13.5748811079605,-0.776588868513639,-2.53826314699142,-1.18485121453974,7.49988911531985,4.21290879100506,17.1103933134197,12.1451576865236,8.88719373827334,-43.2422051958952
-0.351858880696207,-4.5904797964438,-13.7652761705204,-0.827988913247518,-2.52234450558772,-1.10745674732213,7.19441216954151,4.41509216737887,16.1900058058605,12.0233786568814,8.05313714832027,-45.3568213592092
-0.199501279839675,-4.52547197902274,-14.0975653343367,-0.895920747198791,-2.5060456432802,-1.03925685475702,6.99320988159218,4.66021664217337,15.0327587389198,11.9122404666226,7.28442405455121,-47.2142861544855
0.601328115974379,-4.55080877109208,-14.3571868958764,-0.951912350818325,-2.48851873109257,-0.94536921514087,6.89598706636066,4.94481890676232,13.6458255855246,11.8138270755717,6.5831258625374,-48.8127687310718
1.85825695481779,-4.63070549909878,-14.4442035166622,-0.966001895671356,-2.47331903746448,-0.810350604028108,6.9022360937032,5.26535438459603,12.0375693292619,11.7299212818147,5.95084415225312,-50.1517079962565
2.79140854652152,-4.69374188060398,-14.5042671763542,-0.989262518474464,-2.47600422868055,-0.683662065188628,7.00982506120312,5.62006118825965,10.2175557702981,11.6621915777973,5.38863807596486,-51.231611187566
2.9849773138222,-4.73995411002366,-14.6494078597494,-1.120568314923,-2.49847746342671,-0.616587716646991,7.21446775055667,6.00770345808657,8.19688217338315,11.6117803340404,4.89687709171124,-52.0543473428009
2.80110151074389,-4.79134957242251,-14.8121178784471,-1.28330672369695,-2.50373623474325,-0.531812298505949,7.51100305535145,6.42566415525276,5.98804999725854,11.578681469584,4.47531079047383,-52.6230823933873
2.74208271255431,-4.83071020669849,-14.9186469365087,-1.144004292549,-2.45492253063121,-0.24605231367087,7.89465776455537,6.86991773332682,3.60459066466394,11.5622794668205,4.12338215828524,-52.9418917064581
2.87353633833199,-4.84499792539147,-15.0076766587445,-0.482857844164243,-2.39373480895133,0.27945737395871,8.36074184441386,7.33670103919362,1.06124708565788,11.562926461124,3.8403680487349,-53.0163526575555
2.98303430596113,-4.86450839187203,-15.1078573270427,0.406840013109317,-2.42108420187873,0.797727304879809,8.90390795378048,7.82336591304986,-1.62588455736288,11.5820239944232,3.62498458800027,-52.8549329745418
2.97595999043424,-4.91898646539612,-15.1393406154052,0.979469395420558,-2.52303470865984,1.04458733727838,9.51801161710492,8.32740365302317,-4.439924645627,11.6197597488618,3.47484437886039,-52.4688295436235
2.93677553223533,-4.98754194883818,-15.0418575114916,1.05707446114521,-2.47492665727461,1.05010561240643,10.1963754239994,8.84534919282309,-7.36369354012874,11.6739085355925,3.38677787044704,-51.8694720942825
2.9368229051223,-5.02323928618951,-14.8921602546792,0.9156072091777,-2.08457691033565,1.03313954491688,10.9320767408511,9.37298674709816,-10.3796281394914,11.7416497335737,3.35805091099701,-51.0669001595715
2.94236251990264,-5.00518060053073,-14.7823190113751,0.838014979255403,-1.52007582802595,1.10550619513474,11.7181164411521,9.90606287017053,-13.4695170829589,11.8214280544996,3.38670821447683,-50.0710473467869
2.89878152079097,-4.9422857700662,-14.6848963789047,0.839431691262283,-1.16518709054146,1.206137241947,12.5473322298011,10.4407417815669,-16.6145169494299,11.9124732277333,3.47003673449426,-48.893494738491
2.81266975041711,-4.84446575447639,-14.5179996985329,0.816158683799412,-1.14382538163069,1.25778357412617,13.4122055418856,10.9740073793715,-19.7955353569181,12.0133988833321,3.60347069709643,-47.5473873297951
2.72523816881314,-4.71894800630889,-14.2764961679748,0.75354246095076,-1.23679742364438,1.27178453786291,14.3049471865224,11.5035574373742,-22.9936912956057,12.1219685856383,3.78186963968965,-46.0463878256477
2.64764951330115,-4.5753036880556,-14.0223364302082,0.715949800180991,-1.23323508016821,1.29436652899655,15.2177838176759,12.0270018972838,-26.1906070866484,12.235828035317,4.00104264530518,-44.4043554922636
2.55840084727858,-4.41517645284792,-13.772885960923,0.728187479366289,-1.15353376868318,1.33195863798038,16.1430770454047,12.5412034942582,-29.3682462686221,12.3529339740093,4.25746224099329,-42.6356930039106
2.44667587985095,-4.23369473208697,-13.4759734684328,0.741621416407049,-1.1170752908959,1.36262791810652,17.0733706214063,13.0422786013446,-32.5085125128204,12.4713319210221,4.54711901351668,-40.7553151030731
2.32602154638284,-4.03629218440841,-13.0979972245356,0.710520717734174,-1.14022936580493,1.37817292032406,18.0015196500166,13.5261024607356,-35.5933639678866,12.5888008897264,4.86524940010998,-38.7781505770996
2.20859344600662,-3.83910139023721,-12.6835036701476,0.66375471970204,-1.14409787406221,1.38792186242207,18.9206020895526,13.9892516899899,-38.6055942664413,12.7028662217301,5.20702766225265,-36.7188605328282
2.0919610229941,-3.63374736990602,-12.3048943323405,0.669537311349903,-1.09711494043553,1.39685681157302,19.8236067525215,14.4294871331128,-41.5293679778738,12.8111864701525,5.56807072519684,-34.5919293236911
1.97117357279867,-3.3935620256844,-11.9670191894121,0.7297026961619,-1.05785115032628,1.40041957807062,20.7034276466972,14.8449640185983,-44.3498446100015,12.911847695064,5.94416772456554,-32.4117660449218
1.8490992884527,-3.1290220498318,-11.5966146816305,0.757533049605169,-1.07079424843178,1.39795140249605,21.5533122468956,15.233082368073,-47.0525848521081,13.0031166058361,6.330830263398,-30.192589118922
1.73114283778063,-2.88802809217141,-11.1572880035603,0.702181192882273,-1.09601641088033,1.39706773393123,22.3673464335291,15.5907564433179,-49.6237949762136,13.0829368013054,6.72343286255026,-27.9482256650361
1.61574585113337,-2.68057169189605,-10.7186219667411,0.654397948670877,-1.07829456143575,1.40254486135393,23.1404630576118,15.9157779988385,-52.0510393535565,13.1489935978492,7.117702437322,-25.6920096403175
1.49015716397394,-2.46923880858964,-10.3441711452369,0.733270489293484,-1.02733492252119,1.40693183248997,23.8679060247424,16.2071987749271,-54.3234954341511,13.1995108347828,7.50978352350012,-23.4367623577231
1.34452831282137,-2.25447741720432,-9.98020524533393,0.848671313574587,-0.986909165147357,1.39671788723392,24.5448225384152,16.4641116983068,-56.4315486588807,13.2337115131505,7.89589562656103,-21.194750654308
1.20067004996769,-2.09495881243493,-9.5451602751164,0.703647531629922,-0.965568963262743,1.36862662617551,25.1665551191691,16.6846014172547,-58.3663268207739,13.2509670634452,8.2722351982329,-18.9776216599203
1.10109327520834,-1.98033967856901,-9.07592037635928,0.160556272794945,-0.941062632957451,1.33566993918721,25.7292481203246,16.8662358626893,-60.1200497552386,13.2495305581332,8.63525807767874,-16.7963404043446
1.03789822679567,-1.77544751759366,-8.68896213978973,-0.497964233222553,-0.912403155100838,1.3117361536991,26.2299596604292,17.0076634776717,-61.6866783434866,13.2269425802527,8.98185334973445,-14.6611154091385
0.926725167334309,-1.45043187264755,-8.40647309847222,-0.864441921446176,-0.905142905350972,1.29432605034245,26.6662123459479,17.1100163705847,-63.0617607905937,13.1819782576705,9.30917257376842,-12.5813393942641
0.735477903122456,-1.33249163318384,-8.11299855748134,-0.872479863292586,-0.925318448699732,1.27014764675352,27.0355656259976,17.1752360486318,-64.2418209760545,13.1152232250188,9.61446347564551,-10.5655919491124
0.613202560913163,-1.85964950106378,-7.74226644451673,-0.775353202037692,-0.941909518742841,1.23485634656322,27.3357641278643,17.2031213412494,-65.224342143575,13.0274083685285,9.89520506023652,-8.62165439355877
0.703148508041766,-2.9460212068709,-7.41108039807163,-0.76399495474385,-0.926807727415312,1.19686284851051,27.5655288573536,17.1923981372376,-66.0081727633089,12.9181653399462,10.1493318424448,-6.75648150103652
0.770329062048567,-3.89871230412271,-7.21696155725919,-0.801510693085991,-0.897506434122385,1.16220271864795,27.7250173622869,17.1435602789676,-66.5936445024381,12.7867275698506,10.3752400859217,-4.97617068831933
0.284599761441583,-4.21857128255613,-6.96706114040722,-0.793220679376035,-0.90561726026803,1.12644237511875,27.8150086222979,17.0580083589446,-66.9824947911224,12.6330624780908,10.5715850293721,-3.28594852559892
-0.86259941212496,-4.12376815836312,-6.34219857402673,-0.751173994356,-0.969084093763558,1.0853130464319,27.8356069594161,16.9355776016586,-67.177725097327,12.4578791085995,10.7370806151425,-1.69011608946184
-1.98804604600828,-4.09923123720214,-5.38699674073705,-0.751132330306768,-1.0253089050748,1.03991592262091,27.7863224009748,16.7756010518403,-67.1830854468318,12.2619344431884,10.8705720745196,-0.191986987925655
-2.39118513457073,-4.27458449203164,-4.57333558481176,-0.815681773724414,-1.00027402533839,0.99308597928154,27.6676469542212,16.579259790026,-67.0028438904943,12.0457610589105,10.9714343694641,1.20595069557417
-2.19519357561181,-4.45125312528782,-4.24594278263651,-0.899292102496356,-0.948410166542688,0.9503400837162,27.4818187146829,16.3491738433595,-66.6423197765826,11.8099895285701,11.0398191275487,2.50177490529305
-1.99910834827557,-4.52177923895659,-4.27551023140017,-0.960283928909256,-1.05904854078899,0.915461196831245,27.2316889903968,16.0880758007701,-66.1083432390411,11.5556252435808,11.0761952532093,3.69414951520583
-2.06491860772538,-4.60463221691661,-4.34955938845806,-0.992608171512598,-1.43519082350212,0.88029910398452,26.9196547740771,15.7979051487348,-65.4088060598853,11.2838992187488,11.0805449554843,4.78250985959077
-2.20647537263137,-4.80998704483816,-4.35838810526352,-0.989605919278849,-1.90918232213856,0.828902984415473,26.5479602984773,15.4797357589668,-64.5518473965136,10.9960335688946,11.0524485987133,5.76711283535967
-2.24494071983097,-5.07024338197059,-4.38182190907075,-0.926565086803831,-2.21677286253796,0.756285558171663,26.119464127526,15.1349091548904,-63.5459840535896,10.6933023912823,10.9922735545989,6.64895327892007
-2.22732915217127,-5.26308317779004,-4.46289198835564,-0.801425037815393,-2.29850880625535,0.680884985024148,25.6377634940686,14.7659289627548,-62.4007027615893,10.3772067911428,10.9016269657283,7.4296722319541
-2.24723568996848,-5.39189881059732,-4.55785924571731,-0.666467198776358,-2.29472258625858,0.633304500217677,25.1067321937238,14.3758048649819,-61.1262760562147,10.0494129836677,10.7823636033495,8.11152624993773
-2.29705740669966,-5.57146165518738,-4.65594934701817,-0.590872292990249,-2.326146763601,0.621247715364928,24.530172256809,13.966820714149,-59.7330472440926,9.71149952308438,10.6357961118617,8.69737939422714
-2.33217455917976,-5.86767857554114,-4.79754834201257,-0.590663599760168,-2.38789165560485,0.604748053098652,23.9118390358674,13.5404873508837,-58.2313055588922,9.36484456100432,10.4629842439759,9.19056716015666
-2.34706078763353,-6.2037984427518,-4.98313050175523,-0.61326517106652,-2.42459608165575,0.537913612576001,23.2556017228541,13.0985975226484,-56.6317433930966,9.01080924694695,10.2653441028316,9.59457606149045
-2.35125072476699,-6.45716562073343,-5.16619581413964,-0.600389235172665,-2.42492761051329,0.45560939591116,22.5655842493624,12.6438266225246,-54.9455556639388,8.65097944900984,10.0447444719248,9.9129025969926
-2.33719393623804,-6.61083014217276,-5.33195604366799,-0.55312941934381,-2.42138434663255,0.461787936292697,21.8461132944675,12.1792876639187,-53.1838939815521,8.28714258354522,9.80317476014922,10.1495412535684
-2.3005650260276,-6.73560891362907,-5.52154609231973,-0.527471722728294,-2.43532788889102,0.55063464845462,21.1013568221786,11.7077518715661,-51.3575377067196,7.92104625072434,9.54251860582235,10.3096266631948
-2.25578290940971,-6.88237074059204,-5.76204309868266,-0.572369028552844,-2.4532299333598,0.497096817429651,20.3351577987251,11.231415236204,-49.4771660515421,7.55420661572468,9.2646285777905,10.3989323388031
-2.22118152598258,-7.06113078372588,-6.00532566295755,-0.673413228352091,-2.45110414133515,0.0955822473928939,19.5514630212269,10.7519079731372,-47.5535196482857,7.18791071062619,8.97147523966648,10.4223201857493
-2.20067385302742,-7.27121304921419,-6.18476621404637,-0.756914445467403,-2.42725511515442,-0.496162699565895,18.7546197167987,10.2704580873065,-45.5971420622278,6.82339213539113,8.66516248697481,10.3834876432003
-2.18747442244333,-7.49888453912804,-6.32061829453024,-0.757304564558017,-2.40566708738601,-0.880452248739148,17.9489959664023,9.78845654608133,-43.618292490748,6.4620343465554,8.34780791343676,10.2870080042987
-2.17042128163415,-7.72194894374525,-6.50085000497828,-0.685187621454713,-2.41016072907063,-0.904575398579425,17.1384835039131,9.30785604806618,-41.6269858950316,6.10538105102291,8.02142730157495,10.1393977673999
-2.13781974596693,-7.93538958175809,-6.74853926268575,-0.617516253916496,-2.4431162697131,-0.773340345416436,16.3265505375512,8.83088085094264,-39.6326341021833,5.75487822440972,7.68793873658228,9.94721013964367
-2.08765075256162,-8.13894697969385,-6.99218739904706,-0.617480353209373,-2.48900685904656,-0.713816254869514,15.516554694082,8.35962650797794,-37.6438153853824,5.41162562319461,7.34923266139727,9.71537725363729
-2.02983707670041,-8.32574443119923,-7.18138510130722,-0.677760337009931,-2.53145232343899,-0.736499463399368,14.7117913801271,7.89607098502153,-35.6686658911697,5.07642999162916,7.00719521001615,9.4478878436829
-1.97260325734986,-8.4941185381363,-7.33612173526995,-0.738814388370135,-2.55953093583145,-0.73929405891929,13.9154401716936,7.44180325324219,-33.7152022712012,4.75003900985708,6.66365469478841,9.14917116672045
-1.91338968460151,-8.65057389960034,-7.48123402413463,-0.748040257644345,-2.56678580064218,-0.698169044343709,13.1305470088385,6.99772814920874,-31.7910434600294,4.43328680243985,6.32035480682629,8.82426753611504
-1.85204365785979,-8.78743988525945,-7.61780873091602,-0.704661871251055,-2.5584586932085,-0.674250225876443,12.3599027878917,6.5646639349498,-29.9030504020968,4.12706925077047,5.97898099704409,8.478005418953
-1.79758512024292,-8.88647298495478,-7.7561548222889,-0.658898901381764,-2.55552571716104,-0.692609571455266,11.605934805702,6.14402382795648,-28.0573401269694,3.83220260275157,5.64113343212214,8.1145224453261
-1.74932916512161,-8.95968602106759,-7.92038387066455,-0.667163318902614,-2.57636846328526,-0.703019068559445,10.8708498241268,5.73736611682067,-26.2593826275352,3.5492633948349,5.30823151200196,7.73761802001754
-1.69132425209103,-9.03028521567295,-8.10255744806749,-0.742208301956535,-2.61047472951305,-0.666430247203038,10.1568620853095,5.34551127030317,-24.5140556542313,3.2785468111054,4.98148502131303,7.35120888709079
-1.61957867162786,-9.08197687586418,-8.26773034156227,-0.849993670288042,-2.62717224548479,-0.617186832912445,9.46596816681059,4.96884348720424,-22.8256803833737,3.02021446318299,4.66202043814927,6.95917605079688
-1.55457970049256,-9.0830287806562,-8.41472926892026,-0.951125690768233,-2.61564351991682,-0.610989077072369,8.79946783492614,4.60812986782251,-21.1979378016096,2.77445540617065,4.35098677969825,6.56490346007202
-1.51212625977078,-9.0461223227628,-8.5728373882331,-1.02347804759864,-2.59849214129683,-0.648021652077256,8.15809335491101,4.26421038113185,-19.6338073352378,2.54144575207694,4.04945794524025,6.17120570540647
-1.47976731489561,-9.02720513343884,-8.73172837133249,-1.05039282352818,-2.60134562032158,-0.681856564769424,7.54271706453013,3.93709262353235,-18.1357648829619,2.32125426888798,3.75827792803839,5.78067710657335
-1.4379180043607,-9.0690627756769,-8.82965258996551,-1.02126650907459,-2.6254698600296,-0.68589682209094,6.95466059834934,3.62605320557062,-16.7059976208329,2.1138868365549,3.47807236566815,5.39589981253381
-1.39137724816896,-9.1505025394116,-8.84145278192825,-0.950708511338351,-2.65356344441705,-0.674830711210367,6.3951166756744,3.33042542812579,-15.3462142807887,1.9193410967719,3.20936645921886,5.01925365887196
-1.35789575922441,-9.20445650124713,-8.84052111607868,-0.87667357138236,-2.67073435122496,-0.666502702422064,5.8644564276041,3.05023456856073,-14.057090507002,1.73752633728687,2.9526361066863,4.65269768932936
-1.33667239470082,-9.19852039147187,-8.92020367967297,-0.829659554192076,-2.67394152123258,-0.658311960665261,5.36241153993543,2.78633381600473,-12.8383348284311,1.56816250751265,2.70826959502892,4.29783559182348
-1.3104827660962,-9.18203603036803,-9.07190479959505,-0.811134668947196,-2.66812808533027,-0.645477548867963,4.8888149317797,2.53943677790098,-11.6895291811173,1.41083108393833,2.47653490646143,3.95606868213341
-1.27266573757222,-9.21909236410928,-9.18935947307106,-0.803456013586965,-2.65838667759624,-0.63433746213218,4.44375223045823,2.30896327533111,-10.6107658550445,1.26511442732662,2.25757770750064,3.62858387857956
-1.22887238686265,-9.29260995609723,-9.20297127288236,-0.792240983672656,-2.6440080622011,-0.627857028227629,4.02702712298149,2.09354013100467,-9.60209302409949,1.13064084182021,2.05142897376602,3.31628887033235
-1.17662995069761,-9.32952474304685,-9.1536891896437,-0.779606202743229,-2.62067299685981,-0.615021424609522,3.63803795392423,1.89240500309717,-8.66217579416936,1.00703126906139,1.85803530765219,3.01986025572486
-1.11198735397786,-9.30694334343642,-9.12777721714613,-0.77628173984677,-2.5894722347603,-0.588178587098852,3.27621895316061,1.70560255073418,-7.78832014493261,0.893830427914275,1.67728743029033,2.73982742711437
-1.05248054209539,-9.27477501734429,-9.17098269758515,-0.779834516079569,-2.56146125505843,-0.561836577430335,2.94101576156718,1.53335923188923,-6.97819441719506,0.790494702407698,1.50900851685565,2.47655088969276
-1.02411901698837,-9.26628430024458,-9.26814778688336,-0.777382870509845,-2.54945270564022,-0.557707661116945,2.63123601198879,1.37561188016369,-6.23054842460455,0.696489584854396,1.35292748770134,2.23014656997101
-1.03005760467982,-9.25562370407468,-9.3852846927936,-0.773515069265462,-2.55689626585906,-0.575115526990959,2.34520040370375,1.23152968057033,-5.54371046675924,0.611356470007605,1.20868525499766,2.00050502298616
-1.04771175695344,-9.21808479417223,-9.50544073157112,-0.787618249704911,-2.57916154953191,-0.592219647716236,2.08191852990923,1.09873456431967,-4.91444279523522,0.534601565918383,1.075872443493,1.78739794144565
-1.05203719063669,-9.16721702537074,-9.61253300377011,-0.81336593400168,-2.61318263130658,-0.594689029272577,1.84134457298636,0.975878947055733,-4.33906588306156,0.46558877795733,0.954054535806132,1.59053827402173
-1.03807551142074,-9.12316611037561,-9.68241667019242,-0.82067310072278,-2.65739675647504,-0.58954517922907,1.62315918960199,0.865529717897963,-3.81496058100828,0.403704658551909,0.842753536057538,1.40955172637976
-1.01736884004254,-9.09335714313036,-9.71243754636687,-0.807815816938353,-2.70409678572967,-0.589115197550258,1.4258700571204,0.769585884068251,-3.34040665832406,0.34852482457992,0.741439958838473,1.24392946296107
-1.00064421433193,-9.0847859142824,-9.73019506652269,-0.806351034388883,-2.74329267413307,-0.597998875349414,1.2473603413652,0.683693102387533,-2.91319021660423,0.29964637728873,0.649581948271506,1.09305384681114
-0.995983875546326,-9.09250854264791,-9.76027721695664,-0.82565750264731,-2.77371902603142,-0.618351748307158,1.08626155543463,0.601654175243177,-2.52980932617354,0.25648191791461,0.566675702120116,0.956240927734631
-1.00947437460127,-9.08755862076091,-9.79420063225991,-0.832509303167795,-2.803503253802,-0.65065787379544,0.942132289734079,0.523707316770287,-2.18641516663342,0.21839052143469,0.492207916101232,0.832734736826573
